address,symbol,decimals,price
0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,8,0.00157061
0xd6203889c22d9fe5e938a9200f50fdffe9dd8e02,SBR,9,0.04712163
0x600d601d8b9eb5de5ac90fefc68d0d08801bfd3f,ELMT,8,0.00063269
0x00059ae69c1622a7542edc15e8d17b060fe307b6,AMON,18,0.00047105
0xd8912c10681d8b21fd3742244f44658dba12264e,PLU,18,0.489478
0xf47245e9a3ba3dca8b004e34afc1290b1d435a52,MBLK,18,0.00010281
0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,KP3R,18,5.22
0x38f9bf9dce51833ec7f03c9dc218197999999999,NYA,18,1.41286e-07
0xa02120696c7b8fe16c09c749e4598819b2b0e915,WXT,18,0.00291928
0x3742f3fcc56b2d46c7b8ca77c23be60cd43ca80a,stAVAIL,18,0.0124034
0xf951e335afb289353dc249e82926178eac7ded78,swETH,18,4675.61
0x584bc13c7d411c00c01a62e8019472de68768430,HEGIC,18,0.04186775
0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,cvxCRV,18,0.312218
0x70e8de73ce538da2beed35d14187f6959a8eca96,xsgd,6,0.776843
0x68b36248477277865c64dfc78884ef80577078f3,Hold,18,0.00051489
0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,DINU,18,6.67803e-10
0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,18,0.00359266
0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,18,0.00138482
0x4ed257678fc4e76df9642a416b223729fdedbefd,STRX,18,0.03456149
0xb2492e97a68a6e4b9e9a11b99f6c42e5accd38c7,VEXT,18,0.00227881
0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,18,2.35
0xb56aaac80c931161548a49181c9e000a19489c44,ABDS,18,0.001702
0xdd3b11ef34cd511a2da159034a05fcb94d806686,REKT,18,7.47372e-07
0x9f52c8ecbee10e00d9faaac5ee9ba0ff6550f511,SIPHER,18,0.02901125
0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,18,110070
0x6e79b51959cf968d87826592f46f819f92466615,HOPPY,9,1.813e-05
0xbe9895146f7af43049ca1c1ae358b0541ea49704,cbETH,18,4690.78
0x01824357d7d7eaf4677bc17786abd26cbdec9ad7,$FORWARD,18,0.000254
0x467719ad09025fcc6cf6f8311755809d45a5e5f3,wAXL,6,0.295779
0x4dfd742c6e5e28f11bcbcf6c5e51a965d15ea315,AMINO,18,0.00034653
0x62f03b52c377fea3eb71d451a95ad86c818755d1,DOGEVERSE,18,5.79e-06
0xaa9806c938836627ed1a41ae871c7e1889ae02ca,EDGEN,18,0.00627026
0x15f74458ae0bfdaa1a96ca1aa779d715cc1eefe4,GRAI,18,1.025
0xeabb8996ea1662cad2f7fb715127852cd3262ae9,CNFI,18,0.084249
0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb,HBOT,18,0.00123724
0x259338656198ec7a76c729514d3cb45dfbf768a1,RESOLV,18,0.144295
0x736ecc5237b31edec6f1ab9a396fae2416b1d96e,GASP,18,0.00027529
0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,ctsi,18,0.074249
0x24d7ad9402717f429a81925fe7643b78918eda8b,XION,6,0.896439
0x8143182a775c54578c8b7b3ef77982498866945d,wQUIL,8,0.03946834
0x5026f006b85729a8b14553fae6af249ad16c9aab,WOJAK,18,0.00030715
0x7d225c4cc612e61d26523b099b0718d03152edef,FORK,18,9.412e-09
0xbf5495efe5db9ce00f80364c8b423567e58d2110,ezETH,18,4535.51
0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7,QKNTL,18,0.0089843
0x60215db40b04fe029c42c56ff2e02221c1f288ef,CHILLGUY,9,0.00030721
0x96c3530bfd0a906a123a4e26cebb635636b41f9d,HYDRA,18,0.150067
0x289ff00235d2b98b0145ff5d4435d3e92f9540a6,BOOE,18,0.339947
0x4e9e4ab99cfc14b852f552f5fb3aa68617825b6c,SLR,18,0.04288311
0x88800092ff476844f74dc2fc427974bbee2794ae,WALLET,18,0.02610359
0x04c154b66cb340f3ae24111cc767e0184ed00cc6,pxETH,18,4270.23869267661
0x17d2628d30f8e9e966c9ba831c9b9b01ea8ea75c,ISK,18,0.00362608
0x09d6f0f5a21f5be4f59e209747e2d07f50bc694c,NFTFI,18,0.00144527
0x580e933d90091b9ce380740e3a4a39c67eb85b4c,GSWIFT,18,0.00642076
0x9ce115f0341ae5dabc8b477b74e83db2018a6f42,HAIR,18,63.67
0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,ELON,18,9.5698e-08
0xec70ff4a5b09110e4d20ada4f2db4a86ec61fac6,GRP,18,1.41
0x9d9535dae62f5f12ab83f1183dca1ead244b0db3,YBR,18,0.0038186
0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,SWFTC,8,0.00890471
0x08c32b0726c5684024ea6e141c50ade9690bbdcc,STOS,18,0.07861
0x71297312753ea7a2570a5a3278ed70d9a75f4f44,EBULL,9,0.0001017
0x90685e300a4c4532efcefe91202dfe1dfd572f47,cta,18,0.03628765
0xda987c655ebc38c801db64a8608bc1aa56cd9a31,SYNT,18,0.0155691
0xc57d533c50bc22247d49a368880fb49a1caa39f7,PTF,18,0.01453918
0x774eaf7a53471628768dc679da945847d34b9a55,GASS,18,3.832e-09
0xe2cfd7a01ec63875cd9da6c7c1b7025166c2fa2f,HYPER,18,1.97986e-07
0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,18,0.999633
0x1c9b158e71bc274ea5519ca57a73e337cac72b3a,GrowAI,18,0.00140999
0xd9d920aa40f578ab794426f5c90f6c731d159def,xSolvBTC,18,109937
0x00f116ac0c304c570daaa68fa6c30a86a04b5c5f,INF,18,1.06048e-07
0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,UFO,18,3.35565e-07
0x19640000000ba88d36206beb10d0e86011c8d08c,RALLY,18,0.00163441
0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8,CLEAR,18,0.01495913
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,PSP,18,0.02220168
0xfeac2eae96899709a43e252b6b92971d32f9c0f9,ANYONE,18,0.576614
0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,UOS,4,0.03703559
0xad86b91a1d1db15a4cd34d0634bbd4ecacb5b61a,Daram,18,8.93854e-07
0x335f4e66b9b61cee5ceade4e727fcec20156b2f0,ELMO,18,0.00177788
0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789,KROM,18,0.01148536
0x470c8950c0c3aa4b09654bc73b004615119a44b5,KIZUNA,18,1.925e-09
0x998ffe1e43facffb941dc337dd0468d52ba5b48a,IDRT,2,6.12e-05
0x582d872a1b094fc48f5de31d3b73f2d9be47def1,ton,9,3.09
0xfa14fa6958401314851a17d6c5360ca29f74b57b,SAITO,18,0.00415927
0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233,ZENIQ,18,0.00254017
0x669c01caf0edcad7c2b8dc771474ad937a7ca4af,WMINIMA,18,0.00472381
0xff8c479134a18918059493243943150776cf8cf2,RENQ,18,0.00116655
0xb214b79eac9378a56d14d6e6d452150c80d6ad79,MEMEX,18,0.00059215
0x468eabcb5c914ac59e72691f8fc970880a94f4b3,eMDR,18,39.51
0xd12a99dbc40036cec6f1b776dccd2d36f5953b94,DRAGGY,9,9.81328e-10
0xa5cdea03b11042fc10b52af9eca48bb17a2107d2,mvRWA,18,1.12
0x31b6100f5f4466e6daeb1edb2f2ce6e548cf8938,Puff,18,0.081869
0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,HOP,18,0.00859833
0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND,18,0.281949
0xc477d038d5420c6a9e0b031712f61c5120090de9,BOSON,18,0.0786
0x2370f9d504c7a6e775bf6e14b3f12846b594cd53,JPYC,18,0.0086652
0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,GPU,18,0.242975
0x58f7345b5295e43aa454911571f13be186655be9,WGRLC,8,0.00916853
0xe6fd75ff38adca4b97fbcd938c86b98772431867,ELA,18,1.46
0x4d4f3715050571a447fffa2cd4cf091c7014ca5c,SUMMER,18,0.00513936
0xd7efb00d12c2c13131fd319336fdf952525da2af,xpr,4,0.00557956
0x8a462e6a0051d006e33152fbeadfb9a14198de30,FYDE,18,0.00527052
0x712bd4beb54c6b958267d9db0259abdbb0bff606,UDS,18,1.47
0x740df024ce73f589acd5e8756b377ef8c6558bab,hlg,18,0.00010161
0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,18,0.117282
0x88909d489678dd17aa6d9609f89b0419bf78fd9a,L3,18,0.03791466
0x48e205eb6db302a6e50d292cd382f6251d9a25cd,BOOM,18,0.00019385
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,RLUSD,18,1
0x1c9922314ed1415c95b9fd453c3818fd41867d0b,TOWER,18,0.00155587
0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509,OPN,18,0.00026826
0x03aa6298f1370642642415edc0db8b957783e8d6,NMT,18,0.441685
0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05,GEL,18,0.054035
0xf2b2f7b47715256ce4ea43363a867fdce9353e3a,brise,9,5.4864e-08
0x9a1741e151233a82cf69209a2f1bc7442b1fb29c,DGI,18,1.33
0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,MM,18,1.16
0x798bcb35d2d48c8ce7ef8171860b8d53a98b361d,mpDAO,6,0.02726445
0x0f6f1818019d656ea5651e913adf8a26e178c09f,EAGLE,18,6.841e-05
0x437cc33344a0b27a429f795ff6b469c72698b291,wM,6,1.002
0xfa99a87b14b02e2240c79240c5a20f945ca5ef76,GGTK,18,0.00275885
0xd478161c952357f05f0292b56012cd8457f1cfbf,POLK,18,0.00886018
0xa80505c408c4defd9522981cd77e026f5a49fe63,NEUY,18,0.04128663
0xe9689028ede16c2fdfe3d11855d28f8e3fc452a3,bubble,18,0.00037757
0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,PEIPEI,18,3.0483e-08
0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,yfi,18,5210.49
0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,18,0.747025
0x657e8c867d8b37dcc18fa4caead9c45eb088c642,eBTC,8,108858
0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,GMM,18,7.566e-05
0x6ab4ce36260f201e4e2391eca2fd7538f71e4131,AI,18,0.00931975
0x97ad75064b20fb2b2447fed4fa953bf7f007a706,beraSTONE,18,4233.97
0x15e6e0d4ebeac120f9a97e71faa6a0235b85ed12,savm,18,0.144373
0x482df7483a52496f4c65ab499966dfcdf4ddfdbc,LDY,18,0.01490583
0xc98d64da73a6616c42117b582e832812e7b8d57f,rss3,18,0.0405438
0x31f69de127c8a0ff10819c0955490a4ae46fcc2a,GBYTE,18,2.59
0x7d3ce1265d5ea5848dc1c96aadbf754e2bad33b1,FASH,18,0.00923631
0x3f382dbd960e3a9bbceae22651e88158d2791550,ghst,18,0.426839
0xdac070102b0cfde1493026454c9c608924f6db71,POPG,18,0.04827577
0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,18,299.7
0x03d1e72765545729a035e909edd9371a405f77fb,NABOX,18,3.63e-06
0xcab254f1a32343f11ab41fbde90ecb410cde348a,FROGE,18,4.021e-09
0x661c70333aa1850ccdbae82776bb436a0fcfeefb,EBTC,18,113099.92212763157
0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,wOMI,18,0.0006237312104164781
0x243c9be13faba09f945ccc565547293337da0ad7,TRUF,18,0.02251096
0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,0.00168559
0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,18,0.00015912
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,rsETH,18,4517.89
0x5fa487bca6158c64046b2813623e20755091da0b,thBILL,6,1.009
0x9f278dc799bbc61ecb8e5fb8035cbfa29803623b,BDX,18,4.08e-06
0xba5bde662c17e2adff1075610382b9b691296350,RARE,18,0.053641
0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,FREE,18,3.7979e-08
0xbb1e1399eee1f577f1b4359224155f5db39ca084,JOCX,18,0.100697
0xf2fc894381792ded27a7f08d9f0f246363cbe1ea,MATRIX,18,0.00035776
0x79c6ffe2ccbca761e9e289a69432bffb0b744876,PINEOWL,9,2.969e-05
0x662b67d00a13faf93254714dd601f5ed49ef2f51,ORC,18,0.00317638
0x395e925834996e558bdec77cd648435d620afb5b,TFT,7,0.0030771
0x5e8422345238f34275888049021821e8e08caa1f,frxETH,18,4271.19
0xdc9cb148ecb70876db0abeb92f515a5e1dc9f580,GBTC,18,0.03310898
0x478156deabfac918369044d52a6bdb5cc5597994,SGR,8,0.356749
0xc0db17bc219c5ca8746c29ee47862ee3ad742f4a,SCOTTY,18,0.00017854
0x167e6fcd728cdd00d012d8862934c2c333cb0839,XBO,18,0.152814
0x2a8e1e676ec238d8a992307b495b45b3feaa5e86,OUSD,18,0.99885
0x09395a2a58db45db0da254c7eaa5ac469d8bdc85,SQT,18,0.00082882
0xa444ec96ee01bb219a44b285de47bf33c3447ad5,LEOX,18,0.060297
0x44971abf0251958492fee97da3e5c5ada88b9185,basedAI,18,0.289516
0xc78b628b060258300218740b1a7a5b3c82b3bd9f,wCOMAI,18,0.00901851
0x2a92525fda8d3ab481f8e2a913b64b64bd1c9fdd,$WELF,18,0.569859
0x005d1123878fc55fbd56b54c73963b234a64af3c,KIBA,18,9.32663e-07
0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,ICHI,18,0.422277
0xee2a03aa6dacf51c18679c516ad5283d8e7c2637,NEIRO,9,0.063634
0xf80d589b3dbe130c270a69f1a69d050f268786df,DAM,18,0.051188
0x440017a1b021006d556d7fc06a54c32e42eb745b,@G,18,0.144654
0xc53342fd7575f572b0ff4569e31941a5b821ac76,ETHV,18,74.6
0x68749665ff8d2d112fa859aa293f07a622782f38,xaut,6,3594.12
0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,GMEE,18,0.00189397
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0.999826
0x3bbbb6a231d0a1a12c6b79ba5bc2ed6358db5160,ZEN,18,0.01402644
0xba3f535bbcccca2a154b573ca6c5a49baae0a3ea,dEURO,18,1.18
0x044e874f23f9a7e5dad696554a116c4bb62fecb7,GMI,18,0.00134244
0xa6089dbfed19d1bcd43146bbdca2b8f9d9f84a9a,UGOLD,18,3780.05
0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,18,5.26
0x3e5a19c91266ad8ce2477b91585d1856b84062df,a8,18,0.102978
0x5eed99d066a8caf10f3e4327c1b3d8b673485eed,SEED,18,0.557625
0xb05097849bca421a3f51b249ba6cca4af4b97cb9,FLOAT,18,2.3435972386125026
0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,ZEON,18,0.00033512
0x75231f58b43240c9718dd58b4967c5114342a86c,okb,18,178.39
0x9afc975edb8a0b57f066e8e0a72a5e2adbdcb605,FSN,18,0.00021801
0x9e6be44cc1236eef7e1f197418592d363bedcd5a,AZUR,18,0.00630955
0x0d57436f2d39c0664c6f0f2e349229483f87ea38,wA7A5,6,0.000433
0x7051faed0775f664a0286af4f75ef5ed74e02754,CHANGE,18,0.00197611
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,FWB,18,0.778813
0x6b66ccd1340c479b07b390d326eadcbb84e726ba,SEAM,18,0.403273
0xfb7b4564402e5500db5bb6d63ae671302777c75a,DEXT,18,0.554842
0x4cce605ed955295432958d8951d0b176c10720d5,AUDD,6,0.660593
0x33349b282065b0284d756f0577fb39c158f935e6,MPL,18,0.994622
0x06561dc5cedcc012a4ea68609b17d41499622e4c,NOOB,18,8.584e-05
0x53be7be0ce7f92bcbd2138305735160fb799be4f,$NTMPI,6,0.01686107
0x82a605d6d9114f4ad6d5ee461027477eeed31e34,SNSY,18,0.00113155
0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4,HYVE,18,0.00407029
0xfbd5fd3f85e9f4c5e8b40eec9f8b8ab1caaa146b,TREAT,18,0.00018831
0xd459eceddafcc1d876a3be7290a2e16e801073a3,BB,18,0.138048
0x382ea807a61a418479318efd96f1efbc5c1f2c21,PEW,18,6.20487e-07
0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,axlEUROC,6,1.17
0xd85a68faa78b4431dce816c157b66fc9911b3612,INF,18,0.0017127
0x05be1d4c307c19450a6fd7ce7307ce72a3829a60,IMF,18,0.165017
0x68bbed6a47194eff1cf514b50ea91895597fc91e,ANDY,18,5.185e-05
0xe7c6bf469e97eeb0bfb74c8dbff5bd47d4c1c98a,HSK,18,0.422278
0x6710c63432a2de02954fc0f851db07146a6c0312,MFG,18,0.00165438
0x66b5228cfd34d9f4d9f03188d67816286c7c0b74,VOLT,18,0.00197722
0xfa3e941d1f6b7b10ed84a0c211bfa8aee907965e,HAY,18,74111
0x4ff57e25eeb7affbbb060e0bad2e1759efc8bec4,BLOCX,18,0.00851416
0x2817cecf94465a9f7becf43d9b7c8025e88a4213,WX,18,0.00010814
0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0.790808
0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3,FLP,18,0.00864665
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH,18,5187.05
0xb753428af26e81097e7fd17f40c88aaa3e04902c,SFI,18,30.41
0x8390a1da07e376ef7add4be859ba74fb83aa02d5,GROK,9,0.00112043
0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,NCR,18,0.03439388
0x6715515f5aa98e8bd3624922e1ba91e6f5fc4402,SSNC,18,0.00022641
0x922d8563631b03c2c4cf817f4d18f6883aba0109,LOCK,18,0.156269
0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,STORJ,8,0.251047
0x340d2bde5eb28c1eed91b2f790723e3b160613b7,VEE,18,0.01677897
0x473f4068073cd5b2ab0e4cc8e146f9edc6fb52cc,NUT,18,3.6237e-08
0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,18,4.075e-05
0xf34960d9d60be18cc1d5afc1a6f012a723a28811,KCS,6,14.56
0x3007083eaa95497cd6b2b809fb97b6a30bdf53d3,PSYOP,18,2.694e-05
0x52498f8d9791736f1d6398fe95ba3bd868114d10,NETVR,18,0.01715594
0x5ee84583f67d5ecea5420dbb42b462896e7f8d06,PLSB,12,0.04051641
0xf9c53268e9de692ae1b2ea5216e24e1c3ad7cb1e,IDO,18,0.02109767
0x444444444444c1a66f394025ac839a535246fcc8,GENI,9,1.07e-06
0x2196b84eace74867b73fb003aff93c11fce1d47a,PSY,18,0.057939
0x5651fa7a726b9ec0cad00ee140179912b6e73599,OORT,18,0.03132702
0x7c5b267ed81009aa7374b5ca7e5137da47045ba8,TKAI,18,0.00289302
0x467bccd9d29f223bce8043b84e8c8b282827790f,TEL,2,0.00511102
0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,18,0.100625
0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,trb,18,33.43
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,arkm,18,0.46908
0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0.999663
0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,0.999062
0x10dea67478c5f8c5e2d90e5e9b26dbe60c54d800,taiko,18,0.396179
0x3541a5c1b04adaba0b83f161747815cd7b1516bc,KNIGHT,18,0.00121511
0x95ae252633e9ea03bdfe67874b349b41163464ce,BIGGIE,9,5.23395e-10
0x9a594f5ed8d119b73525dfe23adbceca77fd828d,triangle,18,0.00011312
0x86ed939b500e121c0c5f493f399084db596dad20,SPC,18,0.03152446
0xb98d4c97425d9908e66e53a6fdf673acca0be986,abt,18,0.703004
0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,BIT,18,1.2
0xf66cd2f8755a21d3c8683a10269f795c0532dd58,CoreDAO,18,1.074
0x8355dbe8b0e275abad27eb843f3eaf3fc855e525,WOOL,18,0.00100431
0xccb365d2e11ae4d6d74715c680f56cf58bf4bf10,WEPE,18,5.777e-05
0xc311fd6da9686507f33991543d8158ef5fadd5e7,ZARO,18,0.00113821
0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,SOPH,18,0.00360955
0x66a5cfb2e9c529f14fe6364ad1075df3a649c0a5,ZK,18,0.055773
0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,EURA,18,1.16
0x43fe2b0c5485c10e772a1843e32a7642ace5b88c,RPILL,18,3.80624e-07
0x6440f144b7e50d6a8439336510312d2f54beb01d,BOLD,18,0.998339
0xc9bca88b04581699fab5aa276ccaff7df957cbbf,VISTA,18,9.06
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,meth,18,4610.67
0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,sushi,18,0.753645
0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,8,109567
0x431d5dff03120afa4bdf332c61a6e1766ef37bdb,JPYC,18,0.00714094
0x295b42684f90c77da7ea46336001010f2791ec8c,XI,18,0.00112408
